Day,Date,Year,Time UTC,Time PST,Latitude,Longitude,Latitude,Longitude,Accuracy,Location,select_direction,select_distance,quad_number,vessel,action,kayak_num,incidents,ODK conversion,select_previous,select_photo,whaleinfoYN,SPP data,whaleinfoY_whaleID,whaleinfoY_Idphoto,whaleinfoY_behavior,whaleinfoY_behaviorchange,Initials,Comments
Sun,24-Sep,2017,21:05:35,14:05:35,48.891005,-123.43623,"48° 53' 27.61"" N","123° 26' 10.42"" W",4.8,North parker island,NW,0.25,122,PK,WO,1,paddle_whale ,paddle whale ,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Orange two person kayak, #6808-6817"
Sun,24-Sep,2017,21:05:35,14:05:35,48.891005,-123.43623,"48° 53' 27.61"" N","123° 26' 10.42"" W",4.8,North parker island,NW,0.25,122,PK,WO,1,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Orange two person kayak, #6808-6817"
Sun,24-Sep,2017,21:05:35,14:05:35,48.891005,-123.43623,"48° 53' 27.61"" N","123° 26' 10.42"" W",4.8,North parker island,NW,0.25,122,PK,WO,1,shutdown_within200yds ,shutdown within200yds ,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Orange two person kayak, #6808-6817"
Sun,24-Sep,2017,21:05:35,14:05:35,48.891005,-123.43623,"48° 53' 27.61"" N","123° 26' 10.42"" W",4.8,North parker island,NW,0.25,122,PK,WO,1,travel_behind100_400yds,travel behind100 400yds,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Orange two person kayak, #6808-6817"
Sun,24-Sep,2017,21:09:23,14:09:23,48.89264833,-123.43874,"48° 53' 33.53"" N","123° 26' 19.46"" W",4.8,North parker island,NW,0.75,122,PM,WO,,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Rec boater exiting montegue harbor
Sun,24-Sep,2017,21:09:23,14:09:23,48.89264833,-123.43874,"48° 53' 33.53"" N","123° 26' 19.46"" W",4.8,North parker island,NW,0.75,122,PM,WO,,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Rec boater exiting montegue harbor
Sun,24-Sep,2017,21:15:28,14:15:28,48.89531,-123.4436033,"48° 53' 43.11"" N","123° 26' 36.97"" W",4.5,North parker,NW,0.5,122,PM,WO,,200_yards_under_power,200 yards under power,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,#6820-22
Sun,24-Sep,2017,21:15:28,14:15:28,48.89531,-123.4436033,"48° 53' 43.11"" N","123° 26' 36.97"" W",4.5,North parker,NW,0.5,122,PM,WO,,400yd_inthepath,400yd inthepath,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,#6820-22
Sun,24-Sep,2017,21:20:58,14:20:58,48.895755,-123.4398383,"48° 53' 44.71"" N","123° 26' 23.41"" W",5,North parker island,NW,0.5,122,EU,WO,,200_yards_under_power ,200 yards under power ,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"J1, #6823-25"
Sun,24-Sep,2017,21:20:58,14:20:58,48.895755,-123.4398383,"48° 53' 44.71"" N","123° 26' 23.41"" W",5,North parker island,NW,0.5,122,EU,WO,,100_yards_under_power ,100 yards under power ,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"J1, #6823-25"
Sun,24-Sep,2017,21:20:58,14:20:58,48.895755,-123.4398383,"48° 53' 44.71"" N","123° 26' 23.41"" W",5,North parker island,NW,0.5,122,EU,WO,,400yd_inthepath,400yd inthepath,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"J1, #6823-25"
Sun,24-Sep,2017,21:30:35,14:30:35,48.89594833,-123.4373583,"48° 53' 45.41"" N","123° 26' 14.48"" W",4.9,North Parker and islets,NW,0.25,122,PK,WO,1,inshore_of_whales ,inshore of whales ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Orange double kayak
Sun,24-Sep,2017,21:30:35,14:30:35,48.89594833,-123.4373583,"48° 53' 45.41"" N","123° 26' 14.48"" W",4.9,North Parker and islets,NW,0.25,122,PK,WO,1,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Orange double kayak
Sun,24-Sep,2017,21:30:35,14:30:35,48.89594833,-123.4373583,"48° 53' 45.41"" N","123° 26' 14.48"" W",4.9,North Parker and islets,NW,0.25,122,PK,WO,1,shutdown_within100yds,shutdown within100yds,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Orange double kayak
Sun,24-Sep,2017,21:30:35,14:30:35,48.89594833,-123.4373583,"48° 53' 45.41"" N","123° 26' 14.48"" W",4.9,North Parker and islets,NW,0.25,122,PK,WO,1,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Orange double kayak
Sun,24-Sep,2017,21:42:00,14:42:00,48.90689333,-123.4506017,"48° 54' 24.81"" N","123° 27' 02.16"" W",5,North parker and islets,NW,0.5,122,EC,WO,,200_yards_under_power ,200 yards under power ,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Ocean magic, whales went around him, #66828-31"
Sun,24-Sep,2017,21:42:00,14:42:00,48.90689333,-123.4506017,"48° 54' 24.81"" N","123° 27' 02.16"" W",5,North parker and islets,NW,0.5,122,EC,WO,,100_yards_under_power ,100 yards under power ,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Ocean magic, whales went around him, #66828-31"
Sun,24-Sep,2017,21:42:00,14:42:00,48.90689333,-123.4506017,"48° 54' 24.81"" N","123° 27' 02.16"" W",5,North parker and islets,NW,0.5,122,EC,WO,,400yd_inthepath,400yd inthepath,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Ocean magic, whales went around him, #66828-31"
Sun,24-Sep,2017,21:46:25,14:46:25,48.90714833,-123.4501117,"48° 54' 25.73"" N","123° 27' 00.40"" W",4.9,North parker island islets,NW,0.25,122,GN,WO,,200_yards_under_power ,200 yards under power ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Phoceana collecting samples
Sun,24-Sep,2017,21:46:25,14:46:25,48.90714833,-123.4501117,"48° 54' 25.73"" N","123° 27' 00.40"" W",4.9,North parker island islets,NW,0.25,122,GN,WO,,400yd_inthepath,400yd inthepath,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Phoceana collecting samples
Sun,24-Sep,2017,21:55:33,14:55:33,48.90799667,-123.450775,"48° 54' 28.78"" N","123° 27' 02.78"" W",5,North parker island and islets,N,0.75,122,EC,WO,,inshore_of_whales,inshore of whales,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Ocean magic, #6835-6837"
Sun,24-Sep,2017,21:55:33,14:55:33,48.90799667,-123.450775,"48° 54' 28.78"" N","123° 27' 02.78"" W",5,North parker island and islets,N,0.75,122,EC,WO,,high_speed_within_400,high speed within 400,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Ocean magic, #6835-6837"
Sun,24-Sep,2017,22:02:18,15:02:18,48.909445,-123.4534883,"48° 54' 34.00"" N","123° 27' 12.55"" W",4.8,North parker islet,NW,0.75,122,PM,WO,,inshore_of_whales ,inshore of whales ,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,1 of 2 6833-37 and 6842-43
Sun,24-Sep,2017,22:02:18,15:02:18,48.909445,-123.4534883,"48° 54' 34.00"" N","123° 27' 12.55"" W",4.8,North parker islet,NW,0.75,122,PM,WO,,high_speed_within_400,high speed within 400,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,1 of 2 6833-37 and 6842-43
Sun,24-Sep,2017,22:02:18,15:02:18,48.909445,-123.4534883,"48° 54' 34.00"" N","123° 27' 12.55"" W",4.8,North parker islet,NW,0.75,122,PM,WO,,inshore_of_whales ,inshore of whales ,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,2 of 2 6833-37 and 6842-43
Sun,24-Sep,2017,22:02:18,15:02:18,48.909445,-123.4534883,"48° 54' 34.00"" N","123° 27' 12.55"" W",4.8,North parker islet,NW,0.75,122,PM,WO,,high_speed_within_400,high speed within 400,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,2 of 2 6833-37 and 6842-43
Sun,24-Sep,2017,22:04:06,15:04:06,48.90960833,-123.4538683,"48° 54' 34.58"" N","123° 27' 13.92"" W",4.9,North Parker and islets,NW,0.75,122,EU,WO,,200_yards_under_power ,200 yards under power ,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"J1, #6838-41"
Sun,24-Sep,2017,22:04:06,15:04:06,48.90960833,-123.4538683,"48° 54' 34.58"" N","123° 27' 13.92"" W",4.9,North Parker and islets,NW,0.75,122,EU,WO,,100_yards_under_power ,100 yards under power ,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"J1, #6838-41"
Sun,24-Sep,2017,22:04:06,15:04:06,48.90960833,-123.4538683,"48° 54' 34.58"" N","123° 27' 13.92"" W",4.9,North Parker and islets,NW,0.75,122,EU,WO,,400yd_inthepath,400yd inthepath,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"J1, #6838-41"
Sun,24-Sep,2017,19:37:28,12:37:28,48.85607833,-123.350695,"48° 51' 21.88"" N","123° 21' 02.50"" W",4.5,Helen pt,NW,0.25,123,EU,WO,,inshore_of_whales,inshore of whales,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,"Legacy, frame 6784-94"
Sun,24-Sep,2017,19:37:28,12:37:28,48.85607833,-123.350695,"48° 51' 21.88"" N","123° 21' 02.50"" W",4.5,Helen pt,NW,0.25,123,EU,WO,,200_yards_under_power ,200 yards under power ,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,"Legacy, frame 6784-94"
Sun,24-Sep,2017,19:37:28,12:37:28,48.85607833,-123.350695,"48° 51' 21.88"" N","123° 21' 02.50"" W",4.5,Helen pt,NW,0.25,123,EU,WO,,100_yards_under_power ,100 yards under power ,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,"Legacy, frame 6784-94"
Sun,24-Sep,2017,19:37:28,12:37:28,48.85607833,-123.350695,"48° 51' 21.88"" N","123° 21' 02.50"" W",4.5,Helen pt,NW,0.25,123,EU,WO,,400yd_inthepath,400yd inthepath,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,"Legacy, frame 6784-94"
Sun,24-Sep,2017,20:37:42,13:37:42,48.87370167,-123.40515,"48° 52' 25.32"" N","123° 24' 18.54"" W",4.7,Julia island,NW,0.25,12,PM,WO,,200_yards_under_power ,200 yards under power ,contact_yes,photo_n,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,Kingfisher vessel talked to earlier
Sun,24-Sep,2017,20:37:42,13:37:42,48.87370167,-123.40515,"48° 52' 25.32"" N","123° 24' 18.54"" W",4.7,Julia island,NW,0.25,12,PM,WO,,100_yards_under_power ,100 yards under power ,contact_yes,photo_n,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,Kingfisher vessel talked to earlier
Sun,24-Sep,2017,20:37:42,13:37:42,48.87370167,-123.40515,"48° 52' 25.32"" N","123° 24' 18.54"" W",4.7,Julia island,NW,0.25,12,PM,WO,,400yd_inthepath,400yd inthepath,contact_yes,photo_n,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,Kingfisher vessel talked to earlier
Sun,24-Sep,2017,20:49:21,13:49:21,48.88302,-123.4174867,"48° 52' 58.87"" N","123° 25' 02.95"" W",4.8,Parker island,NW,0.25,122,EU,WO,,200_yards_under_power,200 yards under power,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,Western prince
Sun,24-Sep,2017,20:49:21,13:49:21,48.88302,-123.4174867,"48° 52' 58.87"" N","123° 25' 02.95"" W",4.8,Parker island,NW,0.25,122,EU,WO,,100_yards_under_power,100 yards under power,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,Western prince
Sun,24-Sep,2017,20:49:21,13:49:21,48.88302,-123.4174867,"48° 52' 58.87"" N","123° 25' 02.95"" W",4.8,Parker island,NW,0.25,122,EU,WO,,200_yards_under_power ,200 yards under power ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,IE5
Sun,24-Sep,2017,20:49:21,13:49:21,48.88302,-123.4174867,"48° 52' 58.87"" N","123° 25' 02.95"" W",4.8,Parker island,NW,0.25,122,EU,WO,,100_yards_under_power,100 yards under power,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,IE5
Sun,24-Sep,2017,20:49:21,13:49:21,48.88302,-123.4174867,"48° 52' 58.87"" N","123° 25' 02.95"" W",4.8,Parker island,NW,0.25,122,EU,WO,,200_yards_under_power ,200 yards under power ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,sea lion
Sun,24-Sep,2017,20:49:21,13:49:21,48.88302,-123.4174867,"48° 52' 58.87"" N","123° 25' 02.95"" W",4.8,Parker island,NW,0.25,122,EU,WO,,100_yards_under_power,100 yards under power,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,sea lion
Sun,24-Sep,2017,20:49:21,13:49:21,48.88302,-123.4174867,"48° 52' 58.87"" N","123° 25' 02.95"" W",4.8,Parker island,NW,0.25,122,EU,WO,,200_yards_under_power,200 yards under power,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,squito
Sun,24-Sep,2017,20:49:21,13:49:21,48.88302,-123.4174867,"48° 52' 58.87"" N","123° 25' 02.95"" W",4.8,Parker island,NW,0.25,122,EU,WO,,100_yards_under_power,100 yards under power,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,squito
Sun,24-Sep,2017,21:15:28,14:15:28,48.895325,-123.4435467,"48° 53' 43.16"" N","123° 26' 36.76"" W",4.4,Northern tip of parker island,NW,0.25,122,PM,T,,inshore_of_whales,inshore of whales,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,Aluminum rec fishing vessel
Sun,24-Sep,2017,21:15:28,14:15:28,48.895325,-123.4435467,"48° 53' 43.16"" N","123° 26' 36.76"" W",4.4,Northern tip of parker island,NW,0.25,122,PM,T,,high_speed_within_400 ,high speed within 400 ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,Aluminum rec fishing vessel
Sun,24-Sep,2017,21:15:28,14:15:28,48.895325,-123.4435467,"48° 53' 43.16"" N","123° 26' 36.76"" W",4.4,Northern tip of parker island,NW,0.25,122,PM,T,,Fast_withinquartermile_whales ,Fast withinquartermile whales ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,Aluminum rec fishing vessel
Sun,24-Sep,2017,21:15:28,14:15:28,48.895325,-123.4435467,"48° 53' 43.16"" N","123° 26' 36.76"" W",4.4,Northern tip of parker island,NW,0.25,122,PM,T,,incorrectfast_approach ,incorrectfast approach ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,Aluminum rec fishing vessel
Sun,24-Sep,2017,21:15:28,14:15:28,48.895325,-123.4435467,"48° 53' 43.16"" N","123° 26' 36.76"" W",4.4,Northern tip of parker island,NW,0.25,122,PM,T,,fast_departurewithin400yds,fast departurewithin400yds,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,Unknown,SRY,Aluminum rec fishing vessel
Sun,24-Sep,2017,21:20:53,14:20:53,48.89561667,-123.43998,"48° 53' 44.22"" N","123° 26' 23.92"" W",4.5,North west islet of Parker island,S,0.25,122,PM,WO,,200_yards_under_power,200 yards under power,contact_yes,photo_y,info_no,SRKW,Unknown,photo_n,behavior_unk,Unkn,SRY,Kingfisher
Sun,24-Sep,2017,21:20:53,14:20:53,48.89561667,-123.43998,"48° 53' 44.22"" N","123° 26' 23.92"" W",4.5,North west islet of Parker island,S,0.25,122,PM,WO,,100_yards_under_power,100 yards under power,contact_yes,photo_y,info_no,SRKW,Unknown,photo_n,behavior_unk,Unkn,SRY,Kingfisher
Sun,24-Sep,2017,21:23:52,14:23:52,48.89587167,-123.4401333,"48° 53' 45.13"" N","123° 26' 24.47"" W",4.6,North islet from Parker island,SE,0.25,122,GN,R,,200_yards_under_power ,200 yards under power ,contact_no,photo_n,info_no,SRKW,Unknown,photo_n,behavior_unk,Unknown,SRY,"Phocena, collecting samples"
Sun,24-Sep,2017,21:23:52,14:23:52,48.89587167,-123.4401333,"48° 53' 45.13"" N","123° 26' 24.47"" W",4.6,North islet from Parker island,SE,0.25,122,GN,R,,100_yards_under_power,100 yards under power,contact_no,photo_n,info_no,SRKW,Unknown,photo_n,behavior_unk,Unknown,SRY,"Phocena, collecting samples"
Sun,24-Sep,2017,21:23:52,14:23:52,48.89587167,-123.4401333,"48° 53' 45.13"" N","123° 26' 24.47"" W",4.6,North islet from Parker island,SE,0.25,122,GN,R,,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,info_no,SRKW,Unknown,photo_n,behavior_unk,Unknown,SRY,"Phocena, collecting samples"
Sun,24-Sep,2017,21:23:52,14:23:52,48.89587167,-123.4401333,"48° 53' 45.13"" N","123° 26' 24.47"" W",4.6,North islet from Parker island,SE,0.25,122,GN,R,,travel_behind100_400yds,travel behind100 400yds,contact_no,photo_n,info_no,SRKW,Unknown,photo_n,behavior_unk,Unknown,SRY,"Phocena, collecting samples"
Wed,27-Sep,2017,18:11:24,11:11:24,48.50753667,-123.1547433,"48° 30' 27.13"" N","123° 09' 17.07"" W",4.8,Westside preserve,W,0.5,181,MM,WO,,200_yards_under_power ,200 yards under power ,contact_no,photo_n,info_no,SRKW,Js?,photo_y,behavior_unk,,JMB,"Sound watch, 20 yards, 6873-76"
Wed,27-Sep,2017,18:11:24,11:11:24,48.50753667,-123.1547433,"48° 30' 27.13"" N","123° 09' 17.07"" W",4.8,Westside preserve,W,0.5,181,MM,WO,,100_yards_under_power,100 yards under power,contact_no,photo_n,info_no,SRKW,Js?,photo_y,behavior_unk,,JMB,"Sound watch, 20 yards, 6873-76"
Wed,27-Sep,2017,18:11:24,11:11:24,48.50753667,-123.1547433,"48° 30' 27.13"" N","123° 09' 17.07"" W",4.8,Westside preserve,W,0.5,181,MM,WO,,400yd_inthepath,400yd inthepath,contact_no,photo_n,info_no,SRKW,Js?,photo_y,behavior_unk,,JMB,"Sound watch, 20 yards, 6873-76"
Wed,27-Sep,2017,19:38:26,12:38:26,48.47719833,-123.09384,"48° 28' 37.91"" N","123° 05' 37.82"" W",4.8,Pile point,SW,0.5,184,PM,T,,inshore_of_whales ,inshore of whales ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Transiting inshore of whales at speed
Wed,27-Sep,2017,19:38:26,12:38:26,48.47719833,-123.09384,"48° 28' 37.91"" N","123° 05' 37.82"" W",4.8,Pile point,SW,0.5,184,PM,T,,high_speed_within_400,high speed within 400,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Transiting inshore of whales at speed
Wed,27-Sep,2017,19:54:42,12:54:42,48.46985833,-123.0803967,"48° 28' 11.48"" N","123° 04' 49.42"" W",4.7,False bay,W,0.5,184,PM,T,,inshore_of_whales,inshore of whales,contact_yes,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Attempted contact on 16, rec contact form recorded, all white trophy, dive research boat talking to them, 1 person"
Wed,27-Sep,2017,19:54:42,12:54:42,48.46985833,-123.0803967,"48° 28' 11.48"" N","123° 04' 49.42"" W",4.7,False bay,W,0.5,184,PM,T,,high_speed_within_400,high speed within 400,contact_yes,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Attempted contact on 16, rec contact form recorded, all white trophy, dive research boat talking to them, 1 person"
Wed,27-Sep,2017,20:06:24,13:06:24,48.46366833,-123.0650667,"48° 27' 49.20"" N","123° 03' 54.24"" W",4.6,False bay,SW,1.25,185,PM,T,,inshore_of_whales,inshore of whales,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Black hewes craft sporty, #6883"
Wed,27-Sep,2017,20:06:24,13:06:24,48.46366833,-123.0650667,"48° 27' 49.20"" N","123° 03' 54.24"" W",4.6,False bay,SW,1.25,185,PM,T,,high_speed_within_400 ,high speed within 400 ,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Black hewes craft sporty, #6883"
Wed,27-Sep,2017,20:06:24,13:06:24,48.46366833,-123.0650667,"48° 27' 49.20"" N","123° 03' 54.24"" W",4.6,False bay,SW,1.25,185,PM,T,,400yd_inthepath,400yd inthepath,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Black hewes craft sporty, #6883"
Wed,27-Sep,2017,20:10:44,13:10:44,48.46406667,-123.05649,"48° 27' 50.64"" N","123° 03' 23.36"" W",4.3,False bay,SW,1.25,187,PM,T,,inshore_of_whales ,inshore of whales ,contact_yes,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Raptor, previous attempted call on 16 earlier today and during this incident, called sheriff dispatcher Tom, #6884-87, Roche Harbor wn7187NR, mother and calf were surfacing regularly heading east southeast then vessel sped past and they changed course traveling north"
Wed,27-Sep,2017,20:10:44,13:10:44,48.46406667,-123.05649,"48° 27' 50.64"" N","123° 03' 23.36"" W",4.3,False bay,SW,1.25,187,PM,T,,high_speed_within_400 ,high speed within 400 ,contact_yes,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Raptor, previous attempted call on 16 earlier today and during this incident, called sheriff dispatcher Tom, #6884-87, Roche Harbor wn7187NR, mother and calf were surfacing regularly heading east southeast then vessel sped past and they changed course traveling north"
Wed,27-Sep,2017,20:10:44,13:10:44,48.46406667,-123.05649,"48° 27' 50.64"" N","123° 03' 23.36"" W",4.3,False bay,SW,1.25,187,PM,T,,400yd_inthepath ,400yd inthepath ,contact_yes,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Raptor, previous attempted call on 16 earlier today and during this incident, called sheriff dispatcher Tom, #6884-87, Roche Harbor wn7187NR, mother and calf were surfacing regularly heading east southeast then vessel sped past and they changed course traveling north"
Wed,27-Sep,2017,20:10:44,13:10:44,48.46406667,-123.05649,"48° 27' 50.64"" N","123° 03' 23.36"" W",4.3,False bay,SW,1.25,187,PM,T,,Fast_withinquartermile_whales,Fast withinquartermile whales,contact_yes,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Raptor, previous attempted call on 16 earlier today and during this incident, called sheriff dispatcher Tom, #6884-87, Roche Harbor wn7187NR, mother and calf were surfacing regularly heading east southeast then vessel sped past and they changed course traveling north"
Wed,27-Sep,2017,20:47:32,13:47:32,48.45519833,-123.031245,"48° 27' 18.71"" N","123° 01' 52.48"" W",5,Eagle cove,W,1.5,185,EU,WO,,200_yards_under_power,200 yards under power,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Western prince, #6888-90"
Wed,27-Sep,2017,20:47:32,13:47:32,48.45519833,-123.031245,"48° 27' 18.71"" N","123° 01' 52.48"" W",5,Eagle cove,W,1.5,185,EU,WO,,100_yards_under_power ,100 yards under power ,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Western prince, #6888-90"
Wed,27-Sep,2017,20:47:32,13:47:32,48.45519833,-123.031245,"48° 27' 18.71"" N","123° 01' 52.48"" W",5,Eagle cove,W,1.5,185,EU,WO,,400yd_inthepath,400yd inthepath,contact_no,photo_y,info_no,SRKW,,photo_n,behavior_unk,,JMB,"Western prince, #6888-90"
Wed,27-Sep,2017,22:30:09,15:30:09,48.38233667,-122.99786,"48° 22' 56.41"" N","122° 59' 52.29"" W",4.7,Salmon bank,SSW,3,226,EU,WO,,200_yards_under_power ,200 yards under power ,contact_no,photo_n,info_no,SRKW,,photo_n,behavior_unk,,JMB,Blackfish 2 getting mugged
