start,end,today,Lat_A,Lat_edit,Longitude,Longitude,datetime,Location,direction,distance,quad_number,vessel,action,incidents,ODK conversion,select_previous,select_photo,Comments,meta:instanceID
Thu Jul 14 20:47:03 UTC 2016,Thu Jul 14 21:05:48 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.60522167,48.60522167,-123.2085167,-123.2085167,Thu Jul 14 20:47:00 UTC 2016,Kellet bluff,W,0,169,PM,T,200_yards_under_power ,200 yards under power ,contact_no,photo_n,,uuid:0b7e3613-fc0f-4015-9552-894eb232f0ab
Thu Jul 14 20:47:03 UTC 2016,Thu Jul 14 21:05:48 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.60522167,48.60522167,-123.2085167,-123.2085167,Thu Jul 14 20:47:00 UTC 2016,Kellet bluff,W,0,169,PM,T,no_go_zone,no go zone,contact_no,photo_n,,uuid:0b7e3613-fc0f-4015-9552-894eb232f0ab
Thu Jul 14 20:57:01 UTC 2016,Thu Jul 14 20:58:21 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.58778,48.58778,-123.20736,-123.20736,Thu Jul 14 20:57:00 UTC 2016,Kellet bluff,W,0.5,169,PM,WO,inshore_of_whales ,inshore of whales ,contact_no,photo_n,,uuid:416ab456-166d-426a-b0a7-5c4ca104ac46
Thu Jul 14 20:57:01 UTC 2016,Thu Jul 14 20:58:21 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.58778,48.58778,-123.20736,-123.20736,Thu Jul 14 20:57:00 UTC 2016,Kellet bluff,W,0.5,169,PM,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,,uuid:416ab456-166d-426a-b0a7-5c4ca104ac46
Thu Jul 14 20:57:01 UTC 2016,Thu Jul 14 20:58:21 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.58778,48.58778,-123.20736,-123.20736,Thu Jul 14 20:57:00 UTC 2016,Kellet bluff,W,0.5,169,PM,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,,uuid:416ab456-166d-426a-b0a7-5c4ca104ac46
Thu Jul 14 20:57:01 UTC 2016,Thu Jul 14 20:58:21 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.58778,48.58778,-123.20736,-123.20736,Thu Jul 14 20:57:00 UTC 2016,Kellet bluff,W,0.5,169,PM,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:416ab456-166d-426a-b0a7-5c4ca104ac46
Thu Jul 14 21:16:53 UTC 2016,Thu Jul 14 21:18:22 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.56504833,48.56504833,-123.1858117,-123.1858117,Thu Jul 14 21:17:00 UTC 2016,Mitchell point,W,0.5,176,PM,T,high_speed_within_400 ,high speed within 400 ,contact_no,photo_n,,uuid:f3a1bda8-f361-4561-9c6d-171489b7842d
Thu Jul 14 21:16:53 UTC 2016,Thu Jul 14 21:18:22 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.56504833,48.56504833,-123.1858117,-123.1858117,Thu Jul 14 21:17:00 UTC 2016,Mitchell point,W,0.5,176,PM,T,200_yards_under_power ,200 yards under power ,contact_no,photo_n,,uuid:f3a1bda8-f361-4561-9c6d-171489b7842d
Thu Jul 14 21:16:53 UTC 2016,Thu Jul 14 21:18:22 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.56504833,48.56504833,-123.1858117,-123.1858117,Thu Jul 14 21:17:00 UTC 2016,Mitchell point,W,0.5,176,PM,T,100_yards_under_power ,100 yards under power ,contact_no,photo_n,,uuid:f3a1bda8-f361-4561-9c6d-171489b7842d
Thu Jul 14 21:16:53 UTC 2016,Thu Jul 14 21:18:22 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.56504833,48.56504833,-123.1858117,-123.1858117,Thu Jul 14 21:17:00 UTC 2016,Mitchell point,W,0.5,176,PM,T,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:f3a1bda8-f361-4561-9c6d-171489b7842d
Thu Jul 14 21:39:11 UTC 2016,Thu Jul 14 21:40:47 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.537025,48.537025,-123.1710367,-123.1710367,Thu Jul 14 21:39:00 UTC 2016,County park,W,0.5,176,PM,WO,inshore_of_whales,inshore of whales,contact_no,photo_y,,uuid:f893b933-8f2c-4511-8a79-d7ab85ac47b6
Thu Jul 14 21:39:11 UTC 2016,Thu Jul 14 21:40:47 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.537025,48.537025,-123.1710367,-123.1710367,Thu Jul 14 21:39:00 UTC 2016,County park,W,0.5,176,PM,WO,100_yards_under_power ,100 yards under power ,contact_no,photo_y,,uuid:f893b933-8f2c-4511-8a79-d7ab85ac47b6
Thu Jul 14 21:39:11 UTC 2016,Thu Jul 14 21:40:47 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.537025,48.537025,-123.1710367,-123.1710367,Thu Jul 14 21:39:00 UTC 2016,County park,W,0.5,176,PM,WO,200_yards_under_power,200 yards under power,contact_no,photo_y,,uuid:f893b933-8f2c-4511-8a79-d7ab85ac47b6
Thu Jul 14 21:39:11 UTC 2016,Thu Jul 14 21:40:47 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.537025,48.537025,-123.1710367,-123.1710367,Thu Jul 14 21:39:00 UTC 2016,County park,W,0.5,176,PM,WO,400yd_inthepath,400yd inthepath,contact_no,photo_y,,uuid:f893b933-8f2c-4511-8a79-d7ab85ac47b6
Thu Jul 14 21:42:00 UTC 2016,Thu Jul 14 21:43:09 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.53335333,48.53335333,-123.1715583,-123.1715583,Thu Jul 14 21:42:00 UTC 2016,Bellevue pt,NW,0.5,176,PM,WO,fast_departurewithin400yds,fast departurewithin400yds,contact_no,photo_y,,uuid:5d68b13e-94a7-4d6a-8fa1-196c219ad5c5
Thu Jul 14 21:41:56 UTC 2016,Thu Jul 14 21:42:55 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.533515,48.533515,-123.171665,-123.171665,Thu Jul 14 21:42:00 UTC 2016,Bellevue pt,NW,0.5,176,PM,WO,fast_departurewithin400yds,fast departurewithin400yds,contact_no,photo_n,,uuid:c543a830-66f6-4c3d-b751-765e2743850f
Thu Jul 14 22:46:14 UTC 2016,Thu Jul 14 22:47:29 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.49157,48.49157,-123.13176,-123.13176,Thu Jul 14 22:46:00 UTC 2016,Hannah heights,W,0.25,181,PM,WO,200_yards_under_power ,200 yards under power ,contact_no,photo_n,,uuid:e8513ab7-ed69-4b5d-823b-e1b29ffdd1cb
Thu Jul 14 22:46:14 UTC 2016,Thu Jul 14 22:47:29 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.49157,48.49157,-123.13176,-123.13176,Thu Jul 14 22:46:00 UTC 2016,Hannah heights,W,0.25,181,PM,WO,100_yards_under_power,100 yards under power,contact_no,photo_n,,uuid:e8513ab7-ed69-4b5d-823b-e1b29ffdd1cb
Thu Jul 14 22:46:14 UTC 2016,Thu Jul 14 22:47:29 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.49157,48.49157,-123.13176,-123.13176,Thu Jul 14 22:46:00 UTC 2016,Hannah heights,W,0.25,181,PM,WO,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:e8513ab7-ed69-4b5d-823b-e1b29ffdd1cb
Thu Jul 14 22:46:14 UTC 2016,Thu Jul 14 22:47:29 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.49157,48.49157,-123.13176,-123.13176,Thu Jul 14 22:46:00 UTC 2016,Hannah heights,W,0.25,181,PM,WO,Fast_withinquartermile_whales,Fast withinquartermile whales,contact_no,photo_n,,uuid:e8513ab7-ed69-4b5d-823b-e1b29ffdd1cb
Thu Jul 14 22:56:31 UTC 2016,Thu Jul 14 22:57:22 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.49503,48.49503,-123.1343,-123.1343,Thu Jul 14 22:56:00 UTC 2016,Hannah heights,SW,0.25,181,PM,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,,uuid:551dbfdd-885d-490d-a025-bf188e7d7db4
Thu Jul 14 22:56:31 UTC 2016,Thu Jul 14 22:57:22 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.49503,48.49503,-123.1343,-123.1343,Thu Jul 14 22:56:00 UTC 2016,Hannah heights,SW,0.25,181,PM,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,,uuid:551dbfdd-885d-490d-a025-bf188e7d7db4
Thu Jul 14 22:56:31 UTC 2016,Thu Jul 14 22:57:22 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.49503,48.49503,-123.1343,-123.1343,Thu Jul 14 22:56:00 UTC 2016,Hannah heights,SW,0.25,181,PM,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:551dbfdd-885d-490d-a025-bf188e7d7db4
Thu Jul 14 23:12:54 UTC 2016,Thu Jul 14 23:19:09 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.49471833,48.49471833,-123.1247167,-123.1247167,Thu Jul 14 23:12:00 UTC 2016,Hannah heights,W,0.25,184,PM,WO,200_yards_under_power ,200 yards under power ,contact_no,photo_n,,uuid:04cf748b-2fbc-4856-bef6-77d670d49662
Thu Jul 14 23:12:54 UTC 2016,Thu Jul 14 23:19:09 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.49471833,48.49471833,-123.1247167,-123.1247167,Thu Jul 14 23:12:00 UTC 2016,Hannah heights,W,0.25,184,PM,WO,100_yards_under_power ,100 yards under power ,contact_no,photo_n,,uuid:04cf748b-2fbc-4856-bef6-77d670d49662
Thu Jul 14 23:12:54 UTC 2016,Thu Jul 14 23:19:09 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.49471833,48.49471833,-123.1247167,-123.1247167,Thu Jul 14 23:12:00 UTC 2016,Hannah heights,W,0.25,184,PM,WO,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:04cf748b-2fbc-4856-bef6-77d670d49662
Thu Jul 14 23:27:09 UTC 2016,Thu Jul 14 23:28:50 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.48458833,48.48458833,-123.1065983,-123.1065983,Thu Jul 14 23:27:00 UTC 2016,Pile point,NW,0.5,184,PM,WO,200_yards_under_power ,200 yards under power ,contact_yes,photo_y,Sea snort 2nd incident,uuid:105e1c1c-8ad0-47ab-a6d6-5e715d55e05d
Thu Jul 14 23:27:09 UTC 2016,Thu Jul 14 23:28:50 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.48458833,48.48458833,-123.1065983,-123.1065983,Thu Jul 14 23:27:00 UTC 2016,Pile point,NW,0.5,184,PM,WO,100_yards_under_power ,100 yards under power ,contact_yes,photo_y,Sea snort 2nd incident,uuid:105e1c1c-8ad0-47ab-a6d6-5e715d55e05d
Thu Jul 14 23:27:09 UTC 2016,Thu Jul 14 23:28:50 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.48458833,48.48458833,-123.1065983,-123.1065983,Thu Jul 14 23:27:00 UTC 2016,Pile point,NW,0.5,184,PM,WO,400yd_inthepath ,400yd inthepath ,contact_yes,photo_y,Sea snort 2nd incident,uuid:105e1c1c-8ad0-47ab-a6d6-5e715d55e05d
Thu Jul 14 23:27:09 UTC 2016,Thu Jul 14 23:28:50 UTC 2016,Thu Jul 14 00:00:00 UTC 2016,48.48458833,48.48458833,-123.1065983,-123.1065983,Thu Jul 14 23:27:00 UTC 2016,Pile point,NW,0.5,184,PM,WO,shutdown_within200yds,shutdown within200yds,contact_yes,photo_y,Sea snort 2nd incident,uuid:105e1c1c-8ad0-47ab-a6d6-5e715d55e05d
Thu Jul 21 18:11:20 UTC 2016,Thu Jul 21 18:12:40 UTC 2016,Thu Jul 21 00:00:00 UTC 2016,48.51854833,48.51854833,-123.1594717,-123.1594717,Thu Jul 21 18:11:00 UTC 2016,Lime kiln,NW,0.5,176,PM,T,high_speed_within_400 ,high speed within 400 ,contact_no,photo_n,,uuid:612175ac-b7e9-4baf-8430-b96215e7510b
Thu Jul 21 18:11:20 UTC 2016,Thu Jul 21 18:12:40 UTC 2016,Thu Jul 21 00:00:00 UTC 2016,48.51854833,48.51854833,-123.1594717,-123.1594717,Thu Jul 21 18:11:00 UTC 2016,Lime kiln,NW,0.5,176,PM,T,200_yards_under_power,200 yards under power,contact_no,photo_n,,uuid:612175ac-b7e9-4baf-8430-b96215e7510b
Thu Jul 21 18:11:20 UTC 2016,Thu Jul 21 18:12:40 UTC 2016,Thu Jul 21 00:00:00 UTC 2016,48.51854833,48.51854833,-123.1594717,-123.1594717,Thu Jul 21 18:11:00 UTC 2016,Lime kiln,NW,0.5,176,PM,T,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:612175ac-b7e9-4baf-8430-b96215e7510b
Thu Jul 21 18:11:20 UTC 2016,Thu Jul 21 18:12:40 UTC 2016,Thu Jul 21 00:00:00 UTC 2016,48.51854833,48.51854833,-123.1594717,-123.1594717,Thu Jul 21 18:11:00 UTC 2016,Lime kiln,NW,0.5,176,PM,T,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,,uuid:612175ac-b7e9-4baf-8430-b96215e7510b
Thu Jul 21 18:11:20 UTC 2016,Thu Jul 21 18:12:40 UTC 2016,Thu Jul 21 00:00:00 UTC 2016,48.51854833,48.51854833,-123.1594717,-123.1594717,Thu Jul 21 18:11:00 UTC 2016,Lime kiln,NW,0.5,176,PM,T,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:612175ac-b7e9-4baf-8430-b96215e7510b
Thu Sep 08 17:24:40 UTC 2016,Thu Sep 08 17:25:37 UTC 2016,Thu Sep 08 00:00:00 UTC 2016,48.50621167,48.50621167,-123.1532983,-123.1532983,Thu Sep 08 17:24:00 UTC 2016,Landbank,W,0.25,181,PM,T,100_yards_under_power ,100 yards under power ,contact_no,photo_n,,uuid:6bc5d5a8-391c-41f6-802f-14d0b4d703ab
Thu Sep 08 17:24:40 UTC 2016,Thu Sep 08 17:25:37 UTC 2016,Thu Sep 08 00:00:00 UTC 2016,48.50621167,48.50621167,-123.1532983,-123.1532983,Thu Sep 08 17:24:00 UTC 2016,Landbank,W,0.25,181,PM,T,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:6bc5d5a8-391c-41f6-802f-14d0b4d703ab
Tue Aug 09 17:32:58 UTC 2016,Tue Aug 09 17:34:19 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.48045,48.48045,-123.10505,-123.10505,Tue Aug 09 17:33:00 UTC 2016,Pile point,SW,0.25,181,PM,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,,uuid:a26fca8e-bf0c-4994-baba-64367e82b460
Tue Aug 09 17:32:58 UTC 2016,Tue Aug 09 17:34:19 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.48045,48.48045,-123.10505,-123.10505,Tue Aug 09 17:33:00 UTC 2016,Pile point,SW,0.25,181,PM,WO,shutdown_within100yds,shutdown within100yds,contact_no,photo_n,,uuid:a26fca8e-bf0c-4994-baba-64367e82b460
Tue Aug 09 17:32:58 UTC 2016,Tue Aug 09 17:34:19 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.48045,48.48045,-123.10505,-123.10505,Tue Aug 09 17:33:00 UTC 2016,Pile point,SW,0.25,181,PM,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:a26fca8e-bf0c-4994-baba-64367e82b460
Tue Aug 09 17:34:22 UTC 2016,Tue Aug 09 17:36:09 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.48031333,48.48031333,-123.1023017,-123.1023017,Tue Aug 09 17:34:00 UTC 2016,Pile point,SW,0.25,181,PM,WO,high_speed_within_400 ,high speed within 400 ,contact_no,photo_n,,uuid:63ca9f30-cb9c-46a3-98ed-6223f773f96b
Tue Aug 09 17:34:22 UTC 2016,Tue Aug 09 17:36:09 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.48031333,48.48031333,-123.1023017,-123.1023017,Tue Aug 09 17:34:00 UTC 2016,Pile point,SW,0.25,181,PM,WO,200_yards_under_power ,200 yards under power ,contact_no,photo_n,,uuid:63ca9f30-cb9c-46a3-98ed-6223f773f96b
Tue Aug 09 17:34:22 UTC 2016,Tue Aug 09 17:36:09 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.48031333,48.48031333,-123.1023017,-123.1023017,Tue Aug 09 17:34:00 UTC 2016,Pile point,SW,0.25,181,PM,WO,100_yards_under_power,100 yards under power,contact_no,photo_n,,uuid:63ca9f30-cb9c-46a3-98ed-6223f773f96b
Tue Aug 09 17:44:30 UTC 2016,Tue Aug 09 17:46:18 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.47826333,48.47826333,-123.09893,-123.09893,Tue Aug 09 17:44:00 UTC 2016,Pile point,SW,0.25,181,PM,T,inshore_of_whales ,inshore of whales ,contact_no,photo_n,Drove right next to whales,uuid:672dd686-4006-4d2f-8184-2a7db3cfd424
Tue Aug 09 17:44:30 UTC 2016,Tue Aug 09 17:46:18 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.47826333,48.47826333,-123.09893,-123.09893,Tue Aug 09 17:44:00 UTC 2016,Pile point,SW,0.25,181,PM,T,high_speed_within_400 ,high speed within 400 ,contact_no,photo_n,Drove right next to whales,uuid:672dd686-4006-4d2f-8184-2a7db3cfd424
Tue Aug 09 17:44:30 UTC 2016,Tue Aug 09 17:46:18 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.47826333,48.47826333,-123.09893,-123.09893,Tue Aug 09 17:44:00 UTC 2016,Pile point,SW,0.25,181,PM,T,200_yards_under_power ,200 yards under power ,contact_no,photo_n,Drove right next to whales,uuid:672dd686-4006-4d2f-8184-2a7db3cfd424
Tue Aug 09 17:44:30 UTC 2016,Tue Aug 09 17:46:18 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.47826333,48.47826333,-123.09893,-123.09893,Tue Aug 09 17:44:00 UTC 2016,Pile point,SW,0.25,181,PM,T,100_yards_under_power ,100 yards under power ,contact_no,photo_n,Drove right next to whales,uuid:672dd686-4006-4d2f-8184-2a7db3cfd424
Tue Aug 09 17:44:30 UTC 2016,Tue Aug 09 17:46:18 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.47826333,48.47826333,-123.09893,-123.09893,Tue Aug 09 17:44:00 UTC 2016,Pile point,SW,0.25,181,PM,T,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,Drove right next to whales,uuid:672dd686-4006-4d2f-8184-2a7db3cfd424
Tue Aug 09 17:44:30 UTC 2016,Tue Aug 09 17:46:18 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.47826333,48.47826333,-123.09893,-123.09893,Tue Aug 09 17:44:00 UTC 2016,Pile point,SW,0.25,181,PM,T,no_go_zone ,no go zone ,contact_no,photo_n,Drove right next to whales,uuid:672dd686-4006-4d2f-8184-2a7db3cfd424
Tue Aug 09 19:00:04 UTC 2016,Tue Aug 09 19:01:43 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.45327167,48.45327167,-123.02839,-123.02839,Tue Aug 09 19:00:00 UTC 2016,Granny's cove,S,0.25,185,PM,F,inshore_of_whales ,inshore of whales ,contact_no,photo_n,,uuid:ffed1cb3-5587-4ac4-b218-dfba1cd45285
Tue Aug 09 19:00:04 UTC 2016,Tue Aug 09 19:01:43 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.45327167,48.45327167,-123.02839,-123.02839,Tue Aug 09 19:00:00 UTC 2016,Granny's cove,S,0.25,185,PM,F,200_yards_under_power ,200 yards under power ,contact_no,photo_n,,uuid:ffed1cb3-5587-4ac4-b218-dfba1cd45285
Tue Aug 09 19:00:04 UTC 2016,Tue Aug 09 19:01:43 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.45327167,48.45327167,-123.02839,-123.02839,Tue Aug 09 19:00:00 UTC 2016,Granny's cove,S,0.25,185,PM,F,100_yards_under_power ,100 yards under power ,contact_no,photo_n,,uuid:ffed1cb3-5587-4ac4-b218-dfba1cd45285
Tue Aug 09 19:00:04 UTC 2016,Tue Aug 09 19:01:43 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.45327167,48.45327167,-123.02839,-123.02839,Tue Aug 09 19:00:00 UTC 2016,Granny's cove,S,0.25,185,PM,F,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,,uuid:ffed1cb3-5587-4ac4-b218-dfba1cd45285
Tue Aug 09 19:00:04 UTC 2016,Tue Aug 09 19:01:43 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.45327167,48.45327167,-123.02839,-123.02839,Tue Aug 09 19:00:00 UTC 2016,Granny's cove,S,0.25,185,PM,F,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,,uuid:ffed1cb3-5587-4ac4-b218-dfba1cd45285
Tue Aug 09 19:00:04 UTC 2016,Tue Aug 09 19:01:43 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.45327167,48.45327167,-123.02839,-123.02839,Tue Aug 09 19:00:00 UTC 2016,Granny's cove,S,0.25,185,PM,F,fishing_within100yds ,fishing within100yds ,contact_no,photo_n,,uuid:ffed1cb3-5587-4ac4-b218-dfba1cd45285
Tue Aug 09 19:00:04 UTC 2016,Tue Aug 09 19:01:43 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.45327167,48.45327167,-123.02839,-123.02839,Tue Aug 09 19:00:00 UTC 2016,Granny's cove,S,0.25,185,PM,F,fishing_within200yds ,fishing within200yds ,contact_no,photo_n,,uuid:ffed1cb3-5587-4ac4-b218-dfba1cd45285
Tue Aug 09 20:57:10 UTC 2016,Tue Aug 09 20:58:17 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.48354,48.48354,-123.1319183,-123.1319183,Tue Aug 09 20:57:00 UTC 2016,Hannah heights,SW,0.25,185,PM,T,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:df2490b8-c5f5-4041-a097-51a1a2193869
Tue Aug 09 20:57:10 UTC 2016,Tue Aug 09 20:58:17 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.48354,48.48354,-123.1319183,-123.1319183,Tue Aug 09 20:57:00 UTC 2016,Hannah heights,SW,0.25,185,PM,T,200_yards_under_power ,200 yards under power ,contact_no,photo_n,,uuid:df2490b8-c5f5-4041-a097-51a1a2193869
Tue Aug 09 20:57:10 UTC 2016,Tue Aug 09 20:58:17 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.48354,48.48354,-123.1319183,-123.1319183,Tue Aug 09 20:57:00 UTC 2016,Hannah heights,SW,0.25,185,PM,T,100_yards_under_power,100 yards under power,contact_no,photo_n,,uuid:df2490b8-c5f5-4041-a097-51a1a2193869
Tue Aug 09 21:16:37 UTC 2016,Tue Aug 09 21:17:34 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.48632,48.48632,-123.1333267,-123.1333267,Tue Aug 09 21:16:00 UTC 2016,Hannah heights,SW,0.25,185,PM,T,high_speed_within_400,high speed within 400,contact_no,photo_n,,uuid:9c1a4a32-d304-435d-ab31-420863aa0438
Tue Aug 09 21:16:37 UTC 2016,Tue Aug 09 21:17:34 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.48632,48.48632,-123.1333267,-123.1333267,Tue Aug 09 21:16:00 UTC 2016,Hannah heights,SW,0.25,185,PM,T,200_yards_under_power,200 yards under power,contact_no,photo_n,,uuid:9c1a4a32-d304-435d-ab31-420863aa0438
Tue Aug 09 21:16:37 UTC 2016,Tue Aug 09 21:17:34 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.48632,48.48632,-123.1333267,-123.1333267,Tue Aug 09 21:16:00 UTC 2016,Hannah heights,SW,0.25,185,PM,T,100_yards_under_power ,100 yards under power ,contact_no,photo_n,,uuid:9c1a4a32-d304-435d-ab31-420863aa0438
Tue Aug 09 21:16:37 UTC 2016,Tue Aug 09 21:17:34 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.48632,48.48632,-123.1333267,-123.1333267,Tue Aug 09 21:16:00 UTC 2016,Hannah heights,SW,0.25,185,PM,T,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,,uuid:9c1a4a32-d304-435d-ab31-420863aa0438
Tue Aug 09 21:16:37 UTC 2016,Tue Aug 09 21:17:34 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.48632,48.48632,-123.1333267,-123.1333267,Tue Aug 09 21:16:00 UTC 2016,Hannah heights,SW,0.25,185,PM,T,Fast_withinquartermile_whales ,Fast withinquartermile whales,contact_no,photo_n,,uuid:9c1a4a32-d304-435d-ab31-420863aa0438
Tue Aug 09 21:16:37 UTC 2016,Tue Aug 09 21:17:34 UTC 2016,Tue Aug 09 00:00:00 UTC 2016,48.48632,48.48632,-123.1333267,-123.1333267,Tue Aug 09 21:16:00 UTC 2016,Hannah heights,SW,0.25,185,PM,T,incorrectfast_approach,incorrectfast approach,contact_no,photo_n,,uuid:9c1a4a32-d304-435d-ab31-420863aa0438
Tue Aug 16 20:05:14 UTC 2016,Tue Aug 16 20:06:21 UTC 2016,Tue Aug 16 00:00:00 UTC 2016,48.55241,48.55241,-123.176685,-123.176685,Tue Aug 16 20:05:00 UTC 2016,Centre for whale research,W,0.25,,PM,F,fishing_within200yds,fishing within200yds,contact_no,photo_y,,uuid:e77f3d48-dc52-45d7-99ec-7f44655e1681
Tue Aug 30 18:59:47 UTC 2016,Tue Aug 30 19:01:28 UTC 2016,Tue Aug 30 00:00:00 UTC 2016,48.46874333,48.46874333,-123.102165,-123.102165,Tue Aug 30 19:00:00 UTC 2016,Pile point,SW,0.5,184,PM,WO,200_yards_under_power ,200 yards under power ,contact_no,photo_n,,uuid:e471acf7-a8b3-43b8-b51d-e233c748ff0c
Tue Aug 30 18:59:47 UTC 2016,Tue Aug 30 19:01:28 UTC 2016,Tue Aug 30 00:00:00 UTC 2016,48.46874333,48.46874333,-123.102165,-123.102165,Tue Aug 30 19:00:00 UTC 2016,Pile point,SW,0.5,184,PM,WO,100_yards_under_power ,100 yards under power ,contact_no,photo_n,,uuid:e471acf7-a8b3-43b8-b51d-e233c748ff0c
Tue Aug 30 18:59:47 UTC 2016,Tue Aug 30 19:01:28 UTC 2016,Tue Aug 30 00:00:00 UTC 2016,48.46874333,48.46874333,-123.102165,-123.102165,Tue Aug 30 19:00:00 UTC 2016,Pile point,SW,0.5,184,PM,WO,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:e471acf7-a8b3-43b8-b51d-e233c748ff0c
Tue Aug 30 20:03:27 UTC 2016,Tue Aug 30 20:04:39 UTC 2016,Tue Aug 30 00:00:00 UTC 2016,48.460665,48.460665,-123.0564933,-123.0564933,Tue Aug 30 20:03:00 UTC 2016,Eagle point,NW,0.75,181,PM,F,200_yards_under_power ,200 yards under power ,contact_no,photo_n,,uuid:1169c07b-510c-47e9-8562-c87c844a0c15
Tue Aug 30 20:03:27 UTC 2016,Tue Aug 30 20:04:39 UTC 2016,Tue Aug 30 00:00:00 UTC 2016,48.460665,48.460665,-123.0564933,-123.0564933,Tue Aug 30 20:03:00 UTC 2016,Eagle point,NW,0.75,181,PM,F,100_yards_under_power ,100 yards under power ,contact_no,photo_n,,uuid:1169c07b-510c-47e9-8562-c87c844a0c15
